Age ,Gender,Attribute,Sub_attribute,Budget,Gift_1,Gift_2,Gift_3,Gift_4,Gift_5,Gift 6_(optional),URL_status_1,URL_status_2,URL_status_3,URL_status_4,URL_status_5,URL_status_6
30-45,Female,Family_oriented,-,50-100,https://www.23andme.com/en-ca/dna-ancestry/,https://www.bestbuy.ca/en-ca/product/amazon-echo-dot-with-alexa-english-black/11983808.aspx?&cmp=knc-s-71700000039762607,https://www.uncommongoods.com/product/personalized-family-mugs?irgwc=1&utm_source=Skimbit%20Ltd.&utm_medium=affiliates&utm_campaign=8444&utm_term=Online%20Tracking%20Link&clickid=UddynMTIRx7fymv018213XtHUkg0EF2%3AVyldWs0&trafficSource=Impact&sharedid=subaffiliate,https://www.saje.com/ca/ultrasonics-and-diffusers/aromaom-stone-edition-701427.html?cgid=ultrasonic-diffusers#start=14&cgid=ultrasonic-diffusers,https://www.walmart.ca/en/ip/nintendo-entertainment-system-nes-classic-edition-console/6000196418025?cmpid=sem_pla_google_en_none_6000196418025_100122110733318_140&cmpid=sem_pla_google_en_none_869128694_43341807746_None&gclid=Cj0KCQjw2f7bBRDVARIsAAwYBBvgd8Ifw7TnvlFqrsMG8M95En2qspsVHrSQfJuVGeYzzIlFjouWKM8aAl6DEALw_wcB,,200,#ERROR!,#ERROR!,200,200,
30-45,Female,Family_oriented,-,100-150,https://www.bestbuy.ca/en-ca/product/nostalgia-retro-10-cup-kettle-popcorn-maker-red/10690772.aspx?,https://www.theshoppingchannel.com/Power-Air-Fryer/Fryers/Power-AirFryer-3-4-Quart-Air-Fryer-with-Non-stick-Black-Basket-and-Recipe-Book/pages/productdetails?gclid=Cj0KCQjw2f7bBRDVARIsAAwYBBu1VJERZLgAM97xoQa7GuXTbajT1oUvB94YfaMFjYVeuOYg15qOtMMaAjG4EALw_wcB&nav=R:553805&kwcid=sem_google_PLAShoppingCampaigns&s_kwcid=AL!4199!3!88282352100!!!g!59767812753!&ef_id=VlKQfgAAAFmnUqCt:20180824144351:s,https://www.staples.ca/en/rca-1080p-bluetooth-led-home-theater-projector-rpj104/product_2894515_1-CA_1_20001?kpid=2894515&cid=PS:SBD:GS:n:n:SBD:58:21800&cvosrc=PLA.ca-google.Shredders/BusinessMachines&cvo_cid=1082073508&cvo_crid=255992494047&CID=PS:GS:CA::pla-339279753031::1082073508&CampaignID=1082073508&gclid=Cj0KCQjw2f7bBRDVARIsAAwYBBsXJe1e-_6RIYpx2Mjuqj3VQvJmRJFTOVhr2hitPEzUZ-cQ_YzINQQaAt4gEALw_wcB,-,-,,200,#ERROR!,#ERROR!,200,200,
30-45,Neutral,Family_oriented,-,25-50,https://www.bestbuy.ca/en-ca/product/salton-salton-cinema-popper-popcorn-maker-red-cp1428r/10382517.aspx?&cmp=knc-s-71700000035148161&gclid=EAIaIQobChMIip2K5oeG3QIVhbfACh3N6QYyEAQYASABEgIspPD_BwE&gclsrc=aw.ds,-,-,-,-,,200,#ERROR!,#ERROR!,200,#ERROR!,
30-45,Neutral,Family_oriented,-,50-100,https://www.23andme.com/en-ca/dna-ancestry/,https://www.bestbuy.ca/en-ca/product/amazon-echo-dot-with-alexa-english-black/11983808.aspx?&cmp=knc-s-71700000039762607,https://www.saje.com/ca/ultrasonics-and-diffusers/aromaom-stone-edition-701427.html?cgid=ultrasonic-diffusers#start=14&cgid=ultrasonic-diffusers,https://www.walmart.ca/en/ip/nintendo-entertainment-system-nes-classic-edition-console/6000196418025?cmpid=sem_pla_google_en_none_6000196418025_100122110733318_140&cmpid=sem_pla_google_en_none_869128694_43341807746_None&gclid=Cj0KCQjw2f7bBRDVARIsAAwYBBvgd8Ifw7TnvlFqrsMG8M95En2qspsVHrSQfJuVGeYzzIlFjouWKM8aAl6DEALw_wcB,https://www.chapters.indigo.ca/en-ca/electronics/google-mini-chalk/842776102164-item.html?ikwsec=Electronics&ikwidx=5,,200,#ERROR!,#ERROR!,200,200,
30-45,Neutral,Family_oriented,-,100-150,https://www.bestbuy.ca/en-ca/product/nostalgia-retro-10-cup-kettle-popcorn-maker-red/10690772.aspx?,https://www.theshoppingchannel.com/Power-Air-Fryer/Fryers/Power-AirFryer-3-4-Quart-Air-Fryer-with-Non-stick-Black-Basket-and-Recipe-Book/pages/productdetails?gclid=Cj0KCQjw2f7bBRDVARIsAAwYBBu1VJERZLgAM97xoQa7GuXTbajT1oUvB94YfaMFjYVeuOYg15qOtMMaAjG4EALw_wcB&nav=R:553805&kwcid=sem_google_PLAShoppingCampaigns&s_kwcid=AL!4199!3!88282352100!!!g!59767812753!&ef_id=VlKQfgAAAFmnUqCt:20180824144351:s,https://www.staples.ca/en/rca-1080p-bluetooth-led-home-theater-projector-rpj104/product_2894515_1-CA_1_20001?kpid=2894515&cid=PS:SBD:GS:n:n:SBD:58:21800&cvosrc=PLA.ca-google.Shredders/BusinessMachines&cvo_cid=1082073508&cvo_crid=255992494047&CID=PS:GS:CA::pla-339279753031::1082073508&CampaignID=1082073508&gclid=Cj0KCQjw2f7bBRDVARIsAAwYBBsXJe1e-_6RIYpx2Mjuqj3VQvJmRJFTOVhr2hitPEzUZ-cQ_YzINQQaAt4gEALw_wcB,-,-,,200,#ERROR!,#ERROR!,200,200,
45_&_over,Male,Family_oriented,-,25-50,https://www.wayfair.ca/outdoor/pdp/brentwood-appliances-14-bbq-portable-charcoal-grill-aaop1083.html?source=hotdeals,-,-,-,-,,200,#ERROR!,#ERROR!,200,#ERROR!,
45_&_over,Male,Family_oriented,-,50-100,https://www.ikea.com/ca/en/catalog/products/80287362/?cid=ps|ca|shopping|201804041739217864_1,https://www.saje.com/ca/ultrasonics-and-diffusers/aromaom-stone-edition-701427.html?cgid=ultrasonic-diffusers#start=14&cgid=ultrasonic-diffusers,https://www.nakedsnacks.ca/choose-your-gift/,https://www.chapters.indigo.ca/en-ca/electronics/google-mini-chalk/842776102164-item.html?ikwsec=Electronics&ikwidx=5,-,,#ERROR!,#ERROR!,#ERROR!,#ERROR!,200,
45_&_over,Male,Family_oriented,-,100-150,https://www.theshoppingchannel.com/Power-Air-Fryer/Fryers/Power-AirFryer-3-4-Quart-Air-Fryer-with-Non-stick-Black-Basket-and-Recipe-Book/pages/productdetails?gclid=Cj0KCQjw2f7bBRDVARIsAAwYBBu1VJERZLgAM97xoQa7GuXTbajT1oUvB94YfaMFjYVeuOYg15qOtMMaAjG4EALw_wcB&nav=R:553805&kwcid=sem_google_PLAShoppingCampaigns&s_kwcid=AL!4199!3!88282352100!!!g!59767812753!&ef_id=VlKQfgAAAFmnUqCt:20180824144351:s,https://shop.ooma.com/cart?offer=TELO_WHITE_HOME&purchase_code=SHOP-HS-CA&utm_source=SEM&utm_campaign=Google-Shopping-CA&utm_medium=Shopping&utm_term=Home-Security&_vsrefdom=Google-Shopping-CA&om_phone=877-621-1267&keyword=Telo&_ga=2.105662464.2049181522.1535130117-1466249490.1535130117&_gac=1.254613882.1535130117.Cj0KCQjw2f7bBRDVARIsAAwYBBsFDHn1kEj2tlucrDdXFYLafBM5jSQwNDG7R9DJTXEKArquk1ty0V4aAmu9EALw_wcB,-,-,-,,200,#ERROR!,#ERROR!,200,200,
45_&_over,Female,Family_oriented,-,25-50,https://www.urbanoutfitters.com/en-ca/shop/pharma-essential-oil-diffuser?category=wellness-products&color=020,-,-,-,-,,200,#ERROR!,#ERROR!,200,#ERROR!,
45_&_over,Female,Family_oriented,-,50-100,https://www.ikea.com/ca/en/catalog/products/80287362/?cid=ps|ca|shopping|201804041739217864_1,https://www.etsy.com/ca/listing/474052970/set-of-4-mason-jar-canisters-with?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=sc_gallery-1-1&plkey=35c540444b0d82c0455b489733cf0c6c5b5d8256:474052970&more_colors=1,https://www.uncommongoods.com/product/personalized-family-mugs?irgwc=1&utm_source=Skimbit%20Ltd.&utm_medium=affiliates&utm_campaign=8444&utm_term=Online%20Tracking%20Link&clickid=UddynMTIRx7fymv018213XtHUkg0EF2%3AVyldWs0&trafficSource=Impact&sharedid=subaffiliate,https://www.saje.com/ca/ultrasonics-and-diffusers/aromaom-stone-edition-701427.html?cgid=ultrasonic-diffusers#start=14&cgid=ultrasonic-diffusers,https://www.nakedsnacks.ca/choose-your-gift/,#ERROR!,#ERROR!,#ERROR!,#ERROR!,200,,
45_&_over,Female,Family_oriented,-,100-150,https://www.structube.com/en/attica-16-piece-ceramic-dinnerware-set-01-58-18?pid=21961,https://www.theshoppingchannel.com/Power-Air-Fryer/Fryers/Power-AirFryer-3-4-Quart-Air-Fryer-with-Non-stick-Black-Basket-and-Recipe-Book/pages/productdetails?gclid=Cj0KCQjw2f7bBRDVARIsAAwYBBu1VJERZLgAM97xoQa7GuXTbajT1oUvB94YfaMFjYVeuOYg15qOtMMaAjG4EALw_wcB&nav=R:553805&kwcid=sem_google_PLAShoppingCampaigns&s_kwcid=AL!4199!3!88282352100!!!g!59767812753!&ef_id=VlKQfgAAAFmnUqCt:20180824144351:s,-,-,-,200,#ERROR!,#ERROR!,200,200,,
45_&_over,Neutral,Family_oriented,-,25-50,https://www.urbanoutfitters.com/en-ca/shop/pharma-essential-oil-diffuser?category=wellness-products&color=020,-,-,-,-,200,#ERROR!,#ERROR!,200,#ERROR!,,
45_&_over,Neutral,Family_oriented,-,50-100,https://www.ikea.com/ca/en/catalog/products/80287362/?cid=ps|ca|shopping|201804041739217864_1,https://www.uncommongoods.com/product/personalized-family-mugs?irgwc=1&utm_source=Skimbit%20Ltd.&utm_medium=affiliates&utm_campaign=8444&utm_term=Online%20Tracking%20Link&clickid=UddynMTIRx7fymv018213XtHUkg0EF2%3AVyldWs0&trafficSource=Impact&sharedid=subaffiliate,https://www.saje.com/ca/ultrasonics-and-diffusers/aromaom-stone-edition-701427.html?cgid=ultrasonic-diffusers#start=14&cgid=ultrasonic-diffusers,https://www.nakedsnacks.ca/choose-your-gift/,-,#ERROR!,#ERROR!,#ERROR!,#ERROR!,200,,
45_&_over,Neutral,Family_oriented,-,100-150,https://www.theshoppingchannel.com/Power-Air-Fryer/Fryers/Power-AirFryer-3-4-Quart-Air-Fryer-with-Non-stick-Black-Basket-and-Recipe-Book/pages/productdetails?gclid=Cj0KCQjw2f7bBRDVARIsAAwYBBu1VJERZLgAM97xoQa7GuXTbajT1oUvB94YfaMFjYVeuOYg15qOtMMaAjG4EALw_wcB&nav=R:553805&kwcid=sem_google_PLAShoppingCampaigns&s_kwcid=AL!4199!3!88282352100!!!g!59767812753!&ef_id=VlKQfgAAAFmnUqCt:20180824144351:s,-,-,-,-,200,#ERROR!,#ERROR!,200,#ERROR!,,
15-20,Male,Generous,Big_hearted,25-50,https://www.walmart.ca/en/ip/blackweb-soundspark-led-light-portable-wireless-speaker/6000196154017,https://www.chapters.indigo.ca/en-ca/house-and-home/what-do-you-meme-adult/860649000300-item.html?ikwid=what+do+you+meme&ikwsec=Home&ikwidx=0,-,-,-,,200,200,#ERROR!,#ERROR!,#ERROR!,
15-20,Male ,Generous,Philanthropist,25-50,https://shop.metowe.com/ca/the-making-of-an-activist,https://www.boonsupply.com/collections/all/products/vegan-leather-tech-roll-gray,https://shop.alivingtribute.org/products/plant-a-tree-canada ,-,-,,#ERROR!,200,200,#ERROR!,#ERROR!,
15-20,Male,Generous,Big_hearted,50-100,https://www.bestbuy.ca/en-ca/product/q7-portable-wireless-bluetooth-karaoke-microphone-built-in-speaker-with-carrying-case-in-gold/12288813.aspx,-,-,-,-,,200,#ERROR!,#ERROR!,#ERROR!,#ERROR!,
15-20,Male ,Generous,Philanthropist,50-100,https://www.toms.ca/men/black-heritage-canvas-basketweave-mens-cabrillo-sneakers,-,-,-,-,,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,
15-20,Male,Generous,Big_hearted,100-150,https://www.bestbuy.ca/en-ca/product/jbl-flip-4-waterproof-bluetooth-wireless-speaker-black/10642056.aspx?,-,-,-,-,,200,#ERROR!,#ERROR!,#ERROR!,#ERROR!,
15-20,Male ,Generous,Philanthropist,100-150,https://www.bestbuy.ca/en-ca/product/petcube-petcube-play-interactive-wi-fi-hd-pet-camera-rose-gold-pp211nv5l-rs/10483435.aspx?&cmp=knc-s-71700000021590433&gclid=CjwKCAjwtvnbBRA5EiwAcRvnpr20hDYBNRNEDfYcBpU3iTu56dLtDEdXQC_6xiH4SV41og0qDoRGkBoCcJ8QAvD_BwE&gclsrc=aw.ds,-,-,-,-,,200,#ERROR!,#ERROR!,#ERROR!,#ERROR!,
15-20,Female,Generous,Big_hearted,25-50,https://www.lush.ca/en/gifts/wrapped-gifts/astronomical/07956.html,https://www.wayfair.ca/decor-pillows/pdp/ebern-designs-wood-decorative-shadow-coin-bank-box-ebnd4300.html,https://www.urbanoutfitters.com/en-ca/shop/paper-lantern-string-lights?category=party-supplies-games&color=039,https://www.chapters.indigo.ca/en-ca/house-and-home/what-do-you-meme-adult/860649000300-item.html?ikwid=what+do+you+meme&ikwsec=Home&ikwidx=0,-,,200,200,200,200,#ERROR!,
15-20,Female,Generous,Philanthropist,25-50,https://www.boonsupply.com/collections/all/products/vegan-leather-tech-roll-blush,https://shop.alivingtribute.org/products/plant-a-tree-canada,-,-,-,,200,200,#ERROR!,#ERROR!,#ERROR!,
15-20,Female,Generous,Big_hearted,50-100,https://www.bestbuy.ca/en-ca/product/q7-portable-wireless-bluetooth-karaoke-microphone-built-in-speaker-with-carrying-case-in-gold/12288813.aspx,-,-,-,-,,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,
15-20,Female,Generous,Philanthropist,50-100,https://www.toms.ca/women/grey-diamond-melange-womens-del-rey-sneakers,-,-,-,-,,200,#ERROR!,#ERROR!,#ERROR!,#ERROR!,
15-20,Female,Generous,Big_hearted,100-150,https://www.apple.com/ca/shop/product/HM6J2VC/A/ultimate-ears-wonderboom-portable-waterproof-bluetooth-speaker?afid=p238%7CsF9EJrKLw-dc_mtid_1870765e38482_pcrid_204238781435_&cid=aos-CA-kwgo-pla-btb-3pp--slid--product-HM6J2VC/A-CA,-,-,-,-,,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,
15-20,Female,Generous,Philanthropist,100-150,https://pixiemood.com/product/cora-large-caramel/,-,-,-,-,,200,#ERROR!,#ERROR!,#ERROR!,#ERROR!,
15-20,Neutral ,Generous,Big_hearted,25-50,https://www.chapters.indigo.ca/en-ca/house-and-home/what-do-you-meme-adult/860649000300-item.html?ikwid=what+do+you+meme&ikwsec=Home&ikwidx=0,-,-,-,-,,200,#ERROR!,#ERROR!,#ERROR!,#ERROR!,
15-20,Neutral ,Generous,Philanthropist,25-50,https://www.boonsupply.com/collections/all/products/vegan-leather-tech-roll-gray,https://www.walmart.ca/en/ip/Toysmith-Build-A-Bird-Feeder-Kit/PRD5XNTOIHB2K81,https://shop.alivingtribute.org/products/plant-a-tree-canada,-,-,,200,200,200,#ERROR!,#ERROR!,
15-20,Neutral ,Generous,Big_hearted,50-100,https://www.bestbuy.ca/en-ca/product/q7-portable-wireless-bluetooth-karaoke-microphone-built-in-speaker-with-carrying-case-in-gold/12288813.aspx,-,-,-,-,,200,#ERROR!,#ERROR!,#ERROR!,#ERROR!,
15-20,Neutral ,Generous,Philanthropist,50-100,https://www.uncommongoods.com/product/play-your-way-ice-cream-maker,-,-,-,-,,200,#ERROR!,#ERROR!,#ERROR!,#ERROR!,
15-20,Neutral ,Generous,Big_hearted,100-150,https://www.apple.com/ca/shop/product/HM6J2VC/A/ultimate-ears-wonderboom-portable-waterproof-bluetooth-speaker?afid=p238%7CsF9EJrKLw-dc_mtid_1870765e38482_pcrid_204238781435_&cid=aos-CA-kwgo-pla-btb-3pp--slid--product-HM6J2VC/A-CA,-,-,-,-,,200,#ERROR!,#ERROR!,#ERROR!,#ERROR!,
15-20,Neutral ,Generous,Philanthropist,100-150,https://www.bestbuy.ca/en-ca/product/petcube-petcube-play-interactive-wi-fi-hd-pet-camera-rose-gold-pp211nv5l-rs/10483435.aspx?&cmp=knc-s-71700000021590433&gclid=CjwKCAjwtvnbBRA5EiwAcRvnpr20hDYBNRNEDfYcBpU3iTu56dLtDEdXQC_6xiH4SV41og0qDoRGkBoCcJ8QAvD_BwE&gclsrc=aw.ds,-,-,-,-,,200,200,#ERROR!,#ERROR!,#ERROR!,
20-30 ,Male,Generous,Big_hearted,25-50,https://www.chapters.indigo.ca/en-ca/gifts/product/856290005559-item.html?s_campaign=goo-Shopping_All_Products_RLSA&ds_rl=1254699&gclid=CjwKCAjwhLHaBRAGEiwAHCgG3n_wwYucHYJftbt9AfEr9M0IDpH_cc2F7Z2vv9y3Vg8ia_UN-DmLWRoC_bgQAvD_BwE,https://www.chapters.indigo.ca/en-ca/house-and-home/cards-against-humanity-2-0/754207313585-item.html?ikwid=game&ikwsec=Home&ikwidx=29,http://www.thebay.com/webapp/wcs/stores/servlet/en/thebay/five-piece-essential-grooming-kit?site_refer=CSE_GGLPLA&gclid=CjwKCAjwtvnbBRA5EiwAcRvnpk0i444xeRKIE1Omg_mCCg1dLBnqWwwRzT9roXK6xFb7_yobSOmU4xoC7ycQAvD_BwE&gclsrc=aw.ds,-,-,,#ERROR!,200,200,#ERROR!,#ERROR!,
20-30 ,Male ,Generous,Philanthropist,25-50,https://shop.metowe.com/ca/the-making-of-an-activist,https://www.bestbuy.ca/en-ca/product/codenames-party-game/10669391.aspx?&cmp=KNC-GOOGLE:mvp_10669391:10669391:10669391&gclid=CjwKCAjwtvnbBRA5EiwAcRvnpm8lku8HKfQnQZ3oOJQ4PbpDqNL4MfMZtPwnJW1YUuJm9u2Dl489bhoCwGYQAvD_BwE,-,-,-,,201,#ERROR!,#ERROR!,#ERROR!,#ERROR!,
20-30 ,Male,Generous,Big_hearted,50-100,https://www.chapters.indigo.ca/en-ca/electronics/jbl-clip-2-portable-bluetooth/050036331371-item.html?ikwsec=Electronics&ikwidx=258,https://www.staples.ca/en/lbt-universal-solar-powered-power-bank-white/product_1660840_1-CA_1_20001?kpid=1660840&cid=PS:SBD:GS:n:n:SBD:58:21800&cvosrc=PLA.ca-google.Electronics&cvo_cid=1348112827&cvo_crid=263425794203&CID=PS:GS:CA::pla-382974246695::1348112827&CampaignID=1348112827&gclid=CjwKCAjwtvnbBRA5EiwAcRvnphx7H8HZtVMbxQ_PKBZ9FAlIQgG9WRmMKCxP5ExADeGYV3qYyP4crRoCuvYQAvD_BwE,https://www.sephora.com/ca/en/product/jack-black-core-collection-P381188?icid2=products%20grid:p381188:product,-,-,,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,
20-30 ,Male ,Generous,Philanthropist,50-100,https://www.thegrommet.com/gifts/teens/little-sun-solar-powered-charger,-,-,-,-,,200,#ERROR!,#ERROR!,#ERROR!,#ERROR!,
20-30 ,Male,Generous,Big_hearted,100-150,https://www.thesource.ca/en-ca/smart-home--and--household/smart-home/all-smart-home/google-home/p/108069014?bid=sPexa3Rar8sw&gclid=CjwKCAjwtvnbBRA5EiwAcRvnpvMpdBGlAFrm3-jyfhOyGOIboo1dddq6dDBQSwVYM-4QKC013cjwQRoCuo4QAvD_BwE&gclsrc=aw.ds,-,-,-,-,,200,#ERROR!,#ERROR!,#ERROR!,#ERROR!,
20-30 ,Male ,Generous,Philanthropist,100-150,https://www.toms.ca/men/forged-iron-grey-suede-mens-diego-sneakers,-,-,-,-,,200,200,200,200,#ERROR!,
20-30 ,Female,Generous,Big_hearted,25-50,https://www.lush.ca/en/gifts/wrapped-gifts/astronomical/07956.html,https://www.uncommongoods.com/product/a-world-of-i-love-you,https://www.wayfair.ca/decor-pillows/pdp/ebern-designs-wood-decorative-shadow-coin-bank-box-ebnd4300.html,https://www.chapters.indigo.ca/en-ca/house-and-home/cards-against-humanity-red-box/817246020033-item.html?ikwid=game&ikwsec=Home&ikwidx=34,https://fab.com/product/large-globe-succulent-terrarium-526388/?pref[]=attr%7Cgreenthumb&ref=browse&pos=21,,200,200,#ERROR!,#ERROR!,#ERROR!,
20-30 ,Female,Generous,Philanthropist,25-50,https://www.etsy.com/ca/listing/614927643/reusable-mesh-produce-bags-grocery-bag?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=reusable%20grocery%20bag&ref=sc_gallery-1-3&plkey=eada75e4aee5e8d3db39c7af3d980404ff4b40dd:614927643&more_colors=1,-,-,-,-,,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,
20-30 ,Female,Generous,Big_hearted,50-100,https://www.gratitudeglassjars.com/products/gratitude-glass-jar,-,-,-,-,,201,#ERROR!,#ERROR!,#ERROR!,#ERROR!,
20-30 ,Female,Generous,Philanthropist,50-100,https://www.thegrommet.com/gifts/teens/little-sun-solar-powered-charger,https://www.toms.ca/women/grey-diamond-melange-womens-del-rey-sneakers,-,-,-,,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,
20-30 ,Female,Generous,Big_hearted,100-150,https://www.lush.ca/en/gifts/wrapped-gifts/the-experimenter/07980.html,-,-,-,-,,200,#ERROR!,#ERROR!,#ERROR!,#ERROR!,
20-30 ,Female,Generous,Philanthropist,100-150,https://www.toms.ca/women/natural-slubby-cotton-womens-sunset-slip-ons,-,-,-,-,,200,#ERROR!,#ERROR!,#ERROR!,#ERROR!,
20-30 ,Neutral ,Generous,Big_hearted,25-50,https://www.chapters.indigo.ca/en-ca/gifts/product/856290005559-item.html?s_campaign=goo-Shopping_All_Products_RLSA&ds_rl=1254699&gclid=CjwKCAjwhLHaBRAGEiwAHCgG3n_wwYucHYJftbt9AfEr9M0IDpH_cc2F7Z2vv9y3Vg8ia_UN-DmLWRoC_bgQAvD_BwE,https://www.chapters.indigo.ca/en-ca/house-and-home/cards-against-humanity-2-0/754207313585-item.html?ikwid=game&ikwsec=Home&ikwidx=29,-,-,-,,200,200,200,#ERROR!,#ERROR!,
20-30 ,Neutral ,Generous,Philanthropist,25-50,https://www.etsy.com/ca/listing/614927643/reusable-mesh-produce-bags-grocery-bag?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=reusable%20grocery%20bag&ref=sc_gallery-1-3&plkey=eada75e4aee5e8d3db39c7af3d980404ff4b40dd:614927643&more_colors=1,-,-,-,-,,200,#ERROR!,#ERROR!,#ERROR!,#ERROR!,
20-30 ,Neutral ,Generous,Big_hearted,50-100,https://www.uncommongoods.com/product/microgreen-vertical-garden,-,-,-,-,,200,#ERROR!,#ERROR!,#ERROR!,#ERROR!,
20-30 ,Neutral ,Generous,Philanthropist,50-100,https://www.thegrommet.com/gifts/teens/little-sun-solar-powered-charger,-,-,-,-,,200,#ERROR!,#ERROR!,#ERROR!,#ERROR!,
20-30 ,Neutral ,Generous,Big_hearted,100-150,https://www.thesource.ca/en-ca/smart-home--and--household/smart-home/all-smart-home/google-home/p/108069014?bid=sPexa3Rar8sw&gclid=CjwKCAjwtvnbBRA5EiwAcRvnpvMpdBGlAFrm3-jyfhOyGOIboo1dddq6dDBQSwVYM-4QKC013cjwQRoCuo4QAvD_BwE&gclsrc=aw.ds,-,-,-,-,,200,200,#ERROR!,#ERROR!,#ERROR!,
20-30 ,Neutral ,Generous,Philanthropist,100-150,https://www.walmart.ca/en/ip/24-hyper-bicycles-boundry-trail-front-suspension-unisex-steel-frame-mountain-bike-blue/6000197681429?cmpid=sem_pla_google_en_none_6000197681429_10010200883114131812_None&cmpid=sem_pla_google_en_none_869128799_44651634915_None&gclid=CjwKCAjwtvnbBRA5EiwAcRvnphlOhSwXucqXEzWgEqHJE2BWY7lBpK5-Grld5dQEwz78yUj_0HElxxoCQeYQAvD_BwE,-,-,-,-,,#ERROR!,200,200,#ERROR!,#ERROR!,
30-45,Male,Generous,Big_hearted,25-50,http://www.thebay.com/webapp/wcs/stores/servlet/en/thebay/five-piece-essential-grooming-kit?site_refer=CSE_GGLPLA&gclid=CjwKCAjwtvnbBRA5EiwAcRvnpk0i444xeRKIE1Omg_mCCg1dLBnqWwwRzT9roXK6xFb7_yobSOmU4xoC7ycQAvD_BwE&gclsrc=aw.ds,-,-,-,-,,202,#ERROR!,#ERROR!,#ERROR!,#ERROR!,
30-45,Male ,Generous,Philanthropist,25-50,https://shop.metowe.com/ca/the-making-of-an-activist,-,-,-,-,,200,200,#ERROR!,#ERROR!,#ERROR!,
30-45,Male,Generous,Big_hearted,50-100,https://www.sephora.com/ca/en/product/jack-black-core-collection-P381188?icid2=products%20grid:p381188:product,-,-,-,-,,#ERROR!,200,200,#ERROR!,#ERROR!,
30-45,Male ,Generous,Philanthropist,50-100,https://www.thegrommet.com/gifts/teens/little-sun-solar-powered-charger,-,-,-,-,,201,#ERROR!,#ERROR!,#ERROR!,#ERROR!,
30-45,Male,Generous,Big_hearted,100-150,https://www.fendrihan.ca/products/morgan-s-moustache-beard-grooming-kit?variant=20612393735&utm_medium=cpc&utm_source=google&utm_campaign=Google%20Shopping&gclid=CjwKCAjwtvnbBRA5EiwAcRvnpjwMtNqwNRHzFj_jcL1hmv22dWkVZ_y_YNSWCQDJhOFaDiik9cBmlBoCYXgQAvD_BwE,-,-,-,-,,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,
30-45,Male ,Generous,Philanthropist,100-150,https://www.toms.ca/men/forged-iron-grey-suede-mens-diego-sneakers,-,-,-,-,,200,#ERROR!,#ERROR!,#ERROR!,#ERROR!,
30-45,Female,Generous,Big_hearted,25-50,https://www.lush.ca/en/gifts/wrapped-gifts/astronomical/07956.html,https://thefaceshop.ca/en/moisture-essentiel-set,https://fab.com/product/glass-succulent-design-trio-526393/?pref[]=attr%7Cgreenthumb&ref=browse&pos=16,-,-,,200,#ERROR!,#ERROR!,#ERROR!,#ERROR!,
30-45,Female,Generous,Philanthropist,25-50,https://www.etsy.com/ca/listing/614927643/reusable-mesh-produce-bags-grocery-bag?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=reusable%20grocery%20bag&ref=sc_gallery-1-3&plkey=eada75e4aee5e8d3db39c7af3d980404ff4b40dd:614927643&more_colors=1,-,-,-,-,,200,200,200,200,#ERROR!,
30-45,Female,Generous,Big_hearted,50-100,https://www.gratitudeglassjars.com/products/gratitude-glass-jar,https://www.jomalone.com/product/3560/32243/for-the-home/home-candles/wood-sage-sea-salt-home-candle,https://www.etsy.com/ca/listing/554493165/african-turquoise-jasper-beaded-gemstone?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=worldly%20gifts&ref=sr_gallery-2-21,https://www.wayfair.ca/outdoor/pdp/modular-living-vplant-plastic-wall-planter-mdll1002.html?PiID%5B%5D=14890933&source=hotdeals,-,,200,200,#ERROR!,#ERROR!,#ERROR!,
30-45,Female,Generous,Philanthropist,50-100,https://www.thegrommet.com/gifts/teens/little-sun-solar-powered-charger,-,-,-,-,,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,
30-45,Female,Generous,Big_hearted,100-150,https://www.anthropologie.com/shop/didion-dinner-plates-set-of-4?category=kitchen-dinnerware-collections&color=066,-,-,-,-,,201,#ERROR!,#ERROR!,#ERROR!,#ERROR!,
30-45,Female,Generous,Philanthropist,100-150,https://www.toms.ca/women/natural-slubby-cotton-womens-sunset-slip-ons,-,-,-,-,,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,
30-45,Neutral ,Generous,Big_hearted,25-50,https://fab.com/product/glass-succulent-design-trio-526393/?pref[]=attr%7Cgreenthumb&ref=browse&pos=16,-,-,-,-,,200,#ERROR!,#ERROR!,#ERROR!,#ERROR!,
